Goodpaster, Edwin W.;;;;;;;;;;Vie professionnelle | Time Magazine
Denis Molina, Carlos;;;;;;;;;;Politique | Presse | Mort de Federico Garc?a Lorca | Guerre civile espagnole (1936-1939)
Denis Molina, Carlos;;;;;;;;;;Hommage | Garc?a Lorca, Federico (1898-1936) | Neruda, Pablo (1904-1973)
Denis Molina, Carlos;;;;;;;;;;Politique | Chancellerie du Consulat d'Espagne de Montevideo
Denis Molina, Carlos;;;;;;;;;;Politique | Gouvernement R?publicain espagnol
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Po?sie
Denis Molina, Carlos;;;;;;;;;;Politique | Guerre civile espagnole (1936-1939)
Denis Molina, Carlos;;;;;;;;;;Politique
Denis Molina, Carlos;;;;;;;;;;Politique | Pareja Y?benez, Jos? (1888-1951)
Denis Molina, Carlos;;;;;;;;;;Musique
Denis Molina, Carlos;;;;;;;;;;Dessins | Caricatures
Denis Molina, Carlos;;;;;;;;;;Politique | Neruda, Pablo (1904-1973)
Denis Molina, Carlos;;;;;;;;;;Politique | Neruda, Pablo (1904-1973)
Denis Molina, Carlos;;;;;;;;;;Th??tre
Denis Molina, Carlos;;;;;;;;;;Keyserling, Hermann (1880-1946) | Almagro San Martin, Melchor de (1882-1947)
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Miller, Henry (1891-1980)
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Miller, Henry (1891-1980)
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Surr?alisme
Denis Molina, Carlos;;;;;;;;;;Culture | UNESCO | Sorbonne
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Wilde, Oscar (1854-1900)
Denis Molina, Carlos;;;;;;;;;;Litt?rature
Denis Molina, Carlos;;;;;;;;;;?ducation
Denis Molina, Carlos;;;;;;;;;;Th??tre | Xirgu, Margarita (1888-1969)
Denis Molina, Carlos;;;;;;;;;;Art | Prieto, Julio
Denis Molina, Carlos;;;;;;;;;;Politique | SOYP (Servicio de Oceanograf?a y Pesca)
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Politique | Soci
Denis Molina, Carlos;;;;;;;;;;Politique | Soci
Denis Molina, Carlos;;;;;;;;;;Th??tre | Garc?a Lorca, Federico (1898-1936) | Xirgu, Margarita (1888-1969)
Denis Molina, Carlos;;;;;;;;;;?ducation | Litt?rature pour enfant
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Th??tre | Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Mora Guarnido, Adelardo
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | Schonberg, Jean-Louis | ""Grenade et le miracle andalou"""
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Alvarez, Jos? Sixto (1858-1903)
Denis Molina, Carlos;;;;;;;;;;Th??tre
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;Biblioth?que Ib?ro-Am?ricaine de Berlin
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Po?sie | Th??tre | Culture | Prix | Prix litt?raire
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | Po?sie | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | Po?sie | ""Federico Garc?a Lorca y su mundo"""
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Pareja y Diez Canseco, Alfredo (1908-1993)
Denis Molina, Carlos;;;;;;;;;;Culture | R?o, ?ngel del (1900-1962)
Denis Molina, Carlos;;;;;;;;;;Po?sie | Medeiros, Paulina (1905-1992) | Russell, Dora Isella (1925-1990)
Denis Molina, Carlos;;;;;;;;;;"Litt?rature | Roa Bastos, Augusto (1917-2005) | Machado Bonet, Ofelia (1908-1987) | ""Un ?ngel de bolsillo"" | Rama, ?ngel (1926-1983) | ""Hijo de Hombre"""
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936) | Barradas, Rafael (1890-1929)
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Po?sie | Soca Blanco Acevedo, Susana (1906-1959)
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Th??tre | Garc?a Lorca, Federico (1898-1936) | La Barraca
Denis Molina, Carlos;;;;;;;;;;Famille | M?decine | Hommage ? Adelardo et Rafael Mora Guarnido
Denis Molina, Carlos;;;;;;;;;;"Musique | Falla, Manuel de (1876-1946) | ""Atl?ntida"""
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Po?sie | Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;D?c?s de Jos? Mora Guarnido
Denis Molina, Carlos;;;;;;;;;;D?c?s de Jos? Mora Guarnido | Biographie
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;"Garc?a Lorca, Federico (1898-1936) | Th??tre | Op?ra | Fortner, Wolfgang (1907-1987) | ""Bodas de sangre"" | ""Amor de Don Perlimp?n con Belisa en su jard?n"" | ""Amor de Don Perlimp?n con Belisa en su jard?n"""
Denis Molina, Carlos;;;;;;;;;;Art | Litt?rature | Sciences
Denis Molina, Carlos;;;;;;;;;;Art | Litt?rature | Sciences
Denis Molina, Carlos;;;;;;;;;;Politique | Litt?rature
Denis Molina, Carlos;;;;;;;;;;Th??tre
Denis Molina, Carlos;;;;;;;;;;Essais | Po?sie | Critique
Denis Molina, Carlos;;;;;;;;;;Essais | Po?sie | Critique
Denis Molina, Carlos;;;;;;;;;;Essais | Po?sie | Critique
Denis Molina, Carlos;;;;;;;;;;R?publique espagnole
Denis Molina, Carlos;;;;;;;;;;Essais | Po?sie | Critique
Denis Molina, Carlos;;;;;;;;;;R?publique espagnole
Denis Molina, Carlos;;;;;;;;;;Litt?rature
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Arts | Th??tre | Cin?ma
Denis Molina, Carlos;;;;;;;;;;Lettres | Sciences
Denis Molina, Carlos;;;;;;;;;;Art | Litt?rature
Denis Molina, Carlos;;;;;;;;;;Politique | Soci
Denis Molina, Carlos;;;;;;;;;;"""Federico Garcia Lorca y su mundo"" | Revue internationale"
Denis Molina, Carlos;;;;;;;;;;R?publique espagnole | Culture | ?conomie | Politique | Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;?dition | Litt?rature
Denis Molina, Carlos;;;;;;;;;;Art | Soci
Denis Molina, Carlos;;;;;;;;;;Art | Histoire | Architecture | Gastronomie
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Po?sie
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Po?sie | Art
Denis Molina, Carlos;;;;;;;;;;Th??tre | Mode | Cin?ma
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;Th??tre
Denis Molina, Carlos;;;;;;;;;;Th??tre
Denis Molina, Carlos;;;;;;;;;;Th??tre
Denis Molina, Carlos;;;;;;;;;;Th??tre
Denis Molina, Carlos;;;;;;;;;;Po?sie
Denis Molina, Carlos;;;;;;;;;;Po?sie
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936) | Po?me
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Po?sie
Denis Molina, Carlos;;;;;;;;;;Po?sie
Denis Molina, Carlos;;;;;;;;;;Po?sie
Denis Molina, Carlos;;;;;;;;;;Droit
Denis Molina, Carlos;;;;;;;;;;Politique
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;Universit
Bayce, Julio ;Maggi, Carlos;;;;;;;;;Litt?rature | Po?sie | Th??tre | Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Litt?rature | Po?sie | Th??tre | Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos ;Barbagelata, H?ctor-Hugo;Blanco Pongibove, Gast?n;Benedetti, Mario;Castro, Manuel de;Fingerit, Marcos;;;;;Guerre civile espagnole (1936-1939)
Denis Molina, Carlos;;;;;;;;;;Religion | Guerre civile espagnole (1936-1939)
Denis Molina, Carlos;;;;;;;;;;Politique
Denis Molina, Carlos;;;;;;;;;;Ganivet, ?ngel (1865-1898)
Denis Molina, Carlos;;;;;;;;;;Po?sie
Denis Molina, Carlos;;;;;;;;;;D?fense de la R?publique espagnole
Denis Molina, Carlos;;;;;;;;;;Guerre civile espagnole (1936-1939)
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Maggi, Carlos;;;;;;;;;;Politique
Maggi, Carlos;;;;;;;;;;
Maggi, Carlos;;;;;;;;;;
Maggi, Carlos;;;;;;;;;;
Maggi, Carlos;;;;;;;;;;
Maggi, Carlos;;;;;;;;;;
Maggi, Carlos;;;;;;;;;;
Maggi, Carlos;;;;;;;;;;
Maggi, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;Succession | Jos? Mora Guarnido (d?c?d? le 17 mai 1968) | Esther Morales de Mora Guarnido (d?c?d?e le 11 juin 1967)
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;Manifestation de soutien ? la R?publique espagnole
Denis Molina, Carlos;;;;;;;;;;G?mez de la Serna, Ram?n (1888-1963)
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Montero Bustamente, Ra?l;;;;;;;;;;
Castellanos Balparda, Leandro;;;;;;;;;;
Blixen, Carlos M. ;Azzarini, Horacio;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Saavedra, Juan Carlos;;;;;;;;;;
Cabrera Silva, L.;;;;;;;;;;
Bardesio, Orfila;;;;;;;;;;
Bordoli, Domingo Luis;;;;;;;;;;
Bordoli, H?ctor;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Haedo, Eduardo V?ctor;;;;;;;;;;
Haedo, Eduardo V?ctor;;;;;;;;;;
Haedo, Eduardo V?ctor;;;;;;;;;;
Haedo, Eduardo V?ctor;;;;;;;;;;
Haedo, Eduardo V?ctor;;;;;;;;;;
Haedo, Eduardo V?ctor;;;;;;;;;;
Haedo, Eduardo V?ctor;;;;;;;;;;
Collado, Manuel;;;;;;;;;;
Bayce, Julio;;;;;;;;;;
Mantero Blanco, Omar;;;;;;;;;;
Santos de Roig, Rebeca ;Acevedo Solano, Emilio;;;;;;;;;
Mezzera ?lvarez, Rodolfo;;;;;;;;;;
Ruggia, Clemente ;Tiribocchi, Amilcar;;;;;;;;;
Blixen, Sara ;Delfino, Humberto;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Irissari, ?ngel;;;;;;;;;;
Monig?n, Carlos Alberto;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Profesor Mickeas;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Cioppo, Atahualpa del;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Lentini, Enrique;;;;;;;;;;
Oneto Jaume, Miguel Alberto;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Avila, Carmen;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Dufour;;;;;;;;;;
Xirgu, Margarita;;;;;;;;;;
Su?rez, Julio E.;;;;;;;;;;
Oneto Jaume, Miguel Alberto;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Mezzera, Perla;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Harriera, Manuel;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Oneto Jaume, Miguel Alberto;;;;;;;;;;
Ehrhard, J. E.;;;;;;;;;;
Bouchval, Vincent;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Bouchval, Vincent;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Metman, Yves;;;;;;;;;;
Acevedo Solano, Emilio;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Mart?nez Moreno, Carlos;;;;;;;;;;
Despeyroux, H?ctor H. ;Larrobla, Salvador;;;;;;;;;
Nieto, Amalia;;;;;;;;;;
Escalante, Laura;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Acevedo Solano, Emilio;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Oneto Jaume, Miguel Alberto;;;;;;;;;;
Larreta, Antonio;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Escalante, Laura;;;;;;;;;;
Blixen, Sara ;Delfino, Humberto;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Escalante, Laura ;Nieto, Amalia;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Blixen, Sara ;Delfino, Humberto;;;;;;;;;
Amorim, Enrique;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;Manifestation de soutien ? la R?publique espagnole
Delfino, Humberto;;;;;;;;;;Manifestation de soutien ? la R?publique espagnole
Mezzera, Carlos;;;;;;;;;;Manifestation de soutien ? la R?publique espagnole
Zavala Muniz, Justino;;;;;;;;;;Manifestation de soutien ? la R?publique espagnole
Saenz, Abelardo;;;;;;;;;;
Monig?n, Carlos Alberto;;;;;;;;;;
Berrely, Max;;;;;;;;;;
Bouchval, Vincent;;;;;;;;;;Neruda, Pablo (1904-1973)
Denis Molina, Carlos;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Mezzera, Carlos;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Blixen, Sara ;Delfino, Humberto;;;;;;;;;
Pacheco, Alfredo;;;;;;;;;;
Delfino, Humberto;;;;;;;;;;
Oneto Jaume, Miguel Alberto;;;;;;;;;;
Romeu, Jos?;;;;;;;;;;
Zavala Muniz, Justino;;;;;;;;;;
Clarens, Christian de;;;;;;;;;;
Clarens, Christian de;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Manzanera, Mar?a del Pilar;;;;;;;;;;
Ledieu, Monique;;;;;;;;;;
Collado, Manuel;;;;;;;;;;
Legido, Juan Carlos;;;;;;;;;;
Batlle Iba?ez, Luis;;;;;;;;;;
Canel, Queta;;;;;;;;;;
Batlle Iba?ez, Luis;;;;;;;;;;
Amorim, Enrique;;;;;;;;;;
Collado, Manuel;;;;;;;;;;
Ledieu, Monique;;;;;;;;;;
Ledieu, Monique;;;;;;;;;;
Ledieu, Monique;;;;;;;;;;
Falco, L?ber;;;;;;;;;;
Halty Dub?, Adolfo;;;;;;;;;;
Batlle Iba?ez, Luis;;;;;;;;;;
D?az Gimeno, Rosita;;;;;;;;;;
Ilaria, Juan) ;Acevedo Solano, Emilio;;;;;;;;;
Font, Armengol Pedro ;Montserrat, Mar?a de;;;;;;;;;
Herrera Vargas de Pittaluga, Olga;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Curotto, ?ngel;;;;;;;;;;
Mart?nez Moreno, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
D?az de Artigas, Josefina;;;;;;;;;;
Hern?ndez, Felisberto;;;;;;;;;;
Mezzera, Carlos ;Mezzera, Perla;;;;;;;;;
Amorim, Enrique;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Podest?, Jos? Mar?a;;;;;;;;;;
Crosa, Enrique;;;;;;;;;;
Benoit, Alain;;;;;;;;;;
Cuore, H?ctor;;;;;;;;;;
Giraldi, Alcides;;;;;;;;;;
Mazzy, Luis;;;;;;;;;;
Pistoni, Domingo E.;;;;;;;;;;
Morgan, Mario;;;;;;;;;;
Potenze, Jaime;;;;;;;;;;
Blumstein, Jos?;;;;;;;;;;R?publique espagnole
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Correa, Ivan Jos?;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Giraldi Dei Cas, Norah;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Giraldi, Alcides;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Gibbons, Robert R.;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Mautone, Wagner;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Berro, Elina;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Villegas, Socorrito;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Dupont, H?ctor M.;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Bittencourt, Djalma;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Giraldi, Delia;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
MacLean Urzua, Alberto;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Escalante, Laura ;Nieto, Amalia;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Carvalho, Adriana ;Carvalho, Florencia;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Uguccioni, Jos? A.;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Bonavita, Dr.;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Denis Molina, Carlos;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Giraldi Dei Cas, Norah;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Giraldi Dei Cas, Norah;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Dei Cas, Delia;;;;;;;;;;Garc?a Lorca, Federico (1898-1936)
Bordoli, Domingo Luis;;;;;;;;;;
Bustos, Mecha ;Carballo, Norma;Harriera, Manuel;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Leborgne, Ra?l Dr. ;Leborgne, Felix Dr.;Leborgne, Jos? H. Dr.;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Minvielle, Pompeya;;;;;;;;;;
Bonavita, Dr.;;;;;;;;;;Falla, Manuel de (1876-1946) | Massine, Leonid (1896-1979)
Bonavita, Dr.;;;;;;;;;;
Dubreucq, Edith;;;;;;;;;;
Castro, Estela;;;;;;;;;;
Giraldi Dei Cas, Norah;;;;;;;;;;
G?mez Haedo, Carlos A.;;;;;;;;;;
Director del Centro Cultural Biblioteca Artigas-washington ;Agregado Cultural de la Embajada de EEUU;;;;;;;;;
Denis Molina, Carlos;;;;;;;;;;
Aguilera, Carlos;;;;;;;;;;
Giraldi Dei Cas, Norah;;;;;;;;;;
Laterza Rivarola, Eduardo ;Rios, Edda de los;;;;;;;;;
Giraldi Dei Cas, Norah;;;;;;;;;;
Ruero, Dr.;;;;;;;;;;
Cravotto, Delma ;Cravotto, Antonio;;;;;;;;;
Blixen, Sara;;;;;;;;;;
Marino, Juan;;;;;;;;;;
Ortega y Gasset, Jos?;;;;;;;;;;Falla, Manuel de (1876-1946)
Canel, Castro;;;;;;;;;;
Mart?nez Moreno, Carlos;;;;;;;;;;
Le Gall, Andr?;;;;;;;;;;
Th?olleyre, Jean-Marc;;;;;;;;;;
Th?olleyre, Jean-Marc;;;;;;;;;;
Mart?nez Moreno, Carlos;;;;;;;;;;
Saravia, Cora;;;;;;;;;;
Mart?nez Moreno, Carlos;;;;;;;;;;
Salgado G?mez, Susana;;;;;;;;;;
Podest?, Beatriz ;Rold?n, Washington;Rodr?guez Monegal, Emir;Carbajal, Miguel;Alsina Thevenet, Homero;Rovira, Edmundo;Garros, Bernardo;;;;
Editorial Abril;;;;;;;;;;
Lavaca Berardi, Carlos;;;;;;;;;;
